Event_name,Drug_name,MedDRA_concept_id,MedDRA_concept_name,MedDRA_concept_class_id,ATC_concept_id,ATC_concept_name,ATC_concept_class_id,SNOMED_concept_id,SNOMED_concept_name,SNOMED_concept_class_id,RxNorm_concept_id,RxNorm_concept_name,RxNorm_concept_class_id,Classification,Grade,Control,Level_of_epidemiological_evidence,Population
acute liver injury,mebendazole,35909611,Hepatic necrosis,PT,21604941,mebendazole,ATC 5th,4337543,Hepatic necrosis,Clinical Finding,1794280,Mebendazole,Ingredient,PC,PC2,P,I,B
acute liver injury,mebendazole,35909611,Hepatic necrosis,PT,21604941,mebendazole,ATC 5th,201065,Acute and subacute liver necrosis,Clinical Finding,1794280,Mebendazole,Ingredient,PC,PC2,P,I,B
acute liver injury,quinine,35909611,Hepatic necrosis,PT,21604897,quinine,ATC 5th,4337543,Hepatic necrosis,Clinical Finding,1760616,Quinine,Ingredient,PC,PC2,P,II,A
acute liver injury,quinine,35909611,Hepatic necrosis,PT,21604897,quinine,ATC 5th,201065,Acute and subacute liver necrosis,Clinical Finding,1760616,Quinine,Ingredient,PC,PC2,P,II,A
acute liver injury,domperidone,35909611,Hepatic necrosis,PT,21600486,domperidone,ATC 5th,4337543,Hepatic necrosis,Clinical Finding,19037833,Domperidone,Ingredient,NC,NC2,N,V,NA
acute liver injury,domperidone,35909611,Hepatic necrosis,PT,21600486,domperidone,ATC 5th,201065,Acute and subacute liver necrosis,Clinical Finding,19037833,Domperidone,Ingredient,NC,NC2,N,V,NA
acute liver injury,fluticasone,35909611,Hepatic necrosis,PT,21603288,fluticasone,ATC 5th,4337543,Hepatic necrosis,Clinical Finding,1149380,fluticasone,Ingredient,NC,NC2,N,V,NA
acute liver injury,fluticasone,35909611,Hepatic necrosis,PT,21603288,fluticasone,ATC 5th,201065,Acute and subacute liver necrosis,Clinical Finding,1149380,fluticasone,Ingredient,NC,NC2,N,V,NA
acute liver injury,loperamide,35909611,Hepatic necrosis,PT,21600646,loperamide,ATC 5th,4337543,Hepatic necrosis,Clinical Finding,991876,Loperamide,Ingredient,NC,NC2,N,V,NA
acute liver injury,loperamide,35909611,Hepatic necrosis,PT,21600646,loperamide,ATC 5th,201065,Acute and subacute liver necrosis,Clinical Finding,991876,Loperamide,Ingredient,NC,NC2,N,V,NA
acute liver injury,clarithromycin,35909471,Hepatitis cholestatic,PT,21602977,clarithromycin,ATC 5th,4318541,Cholestatic hepatitis,Clinical Finding,1750500,Clarithromycin,Ingredient,PC,PC2,P,II,B
acute liver injury,flucloxacillin,35909471,Hepatitis cholestatic,PT,21602857,flucloxacillin,ATC 5th,4318541,Cholestatic hepatitis,Clinical Finding,19054936,Floxacillin,Ingredient,PC,PC2,P,II,A
acute liver injury,ibuprofen,35909471,Hepatitis cholestatic,PT,21603967,ibuprofen,ATC 5th,4318541,Cholestatic hepatitis,Clinical Finding,1177480,Ibuprofen,Ingredient,PC,PC2,P,II,A
acute liver injury,isoniazid,35909471,Hepatitis cholestatic,PT,21603103,isoniazid,ATC 5th,4318541,Cholestatic hepatitis,Clinical Finding,1782521,isoniazid,Ingredient,PC,PC2,P,I,B
acute liver injury,lopinavir,35909471,Hepatitis cholestatic,PT,43534798,lopinavir and ritonavir,ATC 5th,4318541,Cholestatic hepatitis,Clinical Finding,NA,NA,NA,PC,PC2,P,I,A
acute liver injury,mebendazole,35909471,Hepatitis cholestatic,PT,21604941,mebendazole,ATC 5th,4318541,Cholestatic hepatitis,Clinical Finding,1794280,Mebendazole,Ingredient,PC,PC2,P,I,B
acute liver injury,quinine,35909471,Hepatitis cholestatic,PT,21604897,quinine,ATC 5th,4318541,Cholestatic hepatitis,Clinical Finding,1760616,Quinine,Ingredient,PC,PC2,P,II,A
acute liver injury,domperidone,35909471,Hepatitis cholestatic,PT,21600486,domperidone,ATC 5th,4318541,Cholestatic hepatitis,Clinical Finding,19037833,Domperidone,Ingredient,NC,NC2,N,V,NA
acute liver injury,fluticasone,35909471,Hepatitis cholestatic,PT,21603288,fluticasone,ATC 5th,4318541,Cholestatic hepatitis,Clinical Finding,1149380,fluticasone,Ingredient,NC,NC2,N,V,NA
acute liver injury,loperamide,35909471,Hepatitis cholestatic,PT,21600646,loperamide,ATC 5th,4318541,Cholestatic hepatitis,Clinical Finding,991876,Loperamide,Ingredient,NC,NC2,N,V,NA
acute liver injury,clarithromycin,35909622,Hepatocellular damage neonatal,PT,21602977,clarithromycin,ATC 5th,4318835,Neonatal hepatocellular damage,Clinical Finding,1750500,Clarithromycin,Ingredient,PC,PC2,P,II,B
acute liver injury,flucloxacillin,35909622,Hepatocellular damage neonatal,PT,21602857,flucloxacillin,ATC 5th,4318835,Neonatal hepatocellular damage,Clinical Finding,19054936,Floxacillin,Ingredient,PC,PC2,P,II,A
acute liver injury,ibuprofen,35909622,Hepatocellular damage neonatal,PT,21603967,ibuprofen,ATC 5th,4318835,Neonatal hepatocellular damage,Clinical Finding,1177480,Ibuprofen,Ingredient,PC,PC2,P,II,A
acute liver injury,isoniazid,35909622,Hepatocellular damage neonatal,PT,21603103,isoniazid,ATC 5th,4318835,Neonatal hepatocellular damage,Clinical Finding,1782521,isoniazid,Ingredient,PC,PC2,P,I,B
acute liver injury,lopinavir,35909622,Hepatocellular damage neonatal,PT,43534798,lopinavir and ritonavir,ATC 5th,4318835,Neonatal hepatocellular damage,Clinical Finding,NA,NA,NA,PC,PC2,P,I,A
acute liver injury,mebendazole,35909622,Hepatocellular damage neonatal,PT,21604941,mebendazole,ATC 5th,4318835,Neonatal hepatocellular damage,Clinical Finding,1794280,Mebendazole,Ingredient,PC,PC2,P,I,B
acute liver injury,quinine,35909622,Hepatocellular damage neonatal,PT,21604897,quinine,ATC 5th,4318835,Neonatal hepatocellular damage,Clinical Finding,1760616,Quinine,Ingredient,PC,PC2,P,II,A
acute liver injury,domperidone,35909622,Hepatocellular damage neonatal,PT,21600486,domperidone,ATC 5th,4318835,Neonatal hepatocellular damage,Clinical Finding,19037833,Domperidone,Ingredient,NC,NC2,N,V,NA
acute liver injury,fluticasone,35909622,Hepatocellular damage neonatal,PT,21603288,fluticasone,ATC 5th,4318835,Neonatal hepatocellular damage,Clinical Finding,1149380,fluticasone,Ingredient,NC,NC2,N,V,NA
acute liver injury,loperamide,35909622,Hepatocellular damage neonatal,PT,21600646,loperamide,ATC 5th,4318835,Neonatal hepatocellular damage,Clinical Finding,991876,Loperamide,Ingredient,NC,NC2,N,V,NA
acute liver injury,clarithromycin,35909624,Hepatocellular injury,PT,21602977,clarithromycin,ATC 5th,4352876,Liver damage,Clinical Finding,1750500,Clarithromycin,Ingredient,PC,PC2,P,II,B
acute liver injury,flucloxacillin,35909624,Hepatocellular injury,PT,21602857,flucloxacillin,ATC 5th,4352876,Liver damage,Clinical Finding,19054936,Floxacillin,Ingredient,PC,PC2,P,II,A
acute liver injury,ibuprofen,35909624,Hepatocellular injury,PT,21603967,ibuprofen,ATC 5th,4352876,Liver damage,Clinical Finding,1177480,Ibuprofen,Ingredient,PC,PC2,P,II,A
acute liver injury,isoniazid,35909624,Hepatocellular injury,PT,21603103,isoniazid,ATC 5th,4352876,Liver damage,Clinical Finding,1782521,isoniazid,Ingredient,PC,PC2,P,I,B
acute liver injury,lopinavir,35909624,Hepatocellular injury,PT,43534798,lopinavir and ritonavir,ATC 5th,4352876,Liver damage,Clinical Finding,NA,NA,NA,PC,PC2,P,I,A
acute liver injury,mebendazole,35909624,Hepatocellular injury,PT,21604941,mebendazole,ATC 5th,4352876,Liver damage,Clinical Finding,1794280,Mebendazole,Ingredient,PC,PC2,P,I,B
acute liver injury,quinine,35909624,Hepatocellular injury,PT,21604897,quinine,ATC 5th,4352876,Liver damage,Clinical Finding,1760616,Quinine,Ingredient,PC,PC2,P,II,A
acute liver injury,domperidone,35909624,Hepatocellular injury,PT,21600486,domperidone,ATC 5th,4352876,Liver damage,Clinical Finding,19037833,Domperidone,Ingredient,NC,NC2,N,V,NA
acute liver injury,fluticasone,35909624,Hepatocellular injury,PT,21603288,fluticasone,ATC 5th,4352876,Liver damage,Clinical Finding,1149380,fluticasone,Ingredient,NC,NC2,N,V,NA
acute liver injury,loperamide,35909624,Hepatocellular injury,PT,21600646,loperamide,ATC 5th,4352876,Liver damage,Clinical Finding,991876,Loperamide,Ingredient,NC,NC2,N,V,NA
acute liver injury,clarithromycin,36312568,Blood alkaline phosphatase increased,PT,21602977,clarithromycin,ATC 5th,NA,NA,NA,1750500,Clarithromycin,Ingredient,PC,PC2,P,II,B
acute liver injury,flucloxacillin,36312568,Blood alkaline phosphatase increased,PT,21602857,flucloxacillin,ATC 5th,NA,NA,NA,19054936,Floxacillin,Ingredient,PC,PC2,P,II,A
acute liver injury,ibuprofen,36312568,Blood alkaline phosphatase increased,PT,21603967,ibuprofen,ATC 5th,NA,NA,NA,1177480,Ibuprofen,Ingredient,PC,PC2,P,II,A
acute liver injury,isoniazid,36312568,Blood alkaline phosphatase increased,PT,21603103,isoniazid,ATC 5th,NA,NA,NA,1782521,isoniazid,Ingredient,PC,PC2,P,I,B
acute liver injury,lopinavir,36312568,Blood alkaline phosphatase increased,PT,43534798,lopinavir and ritonavir,ATC 5th,NA,NA,NA,NA,NA,NA,PC,PC2,P,I,A
acute liver injury,mebendazole,36312568,Blood alkaline phosphatase increased,PT,21604941,mebendazole,ATC 5th,NA,NA,NA,1794280,Mebendazole,Ingredient,PC,PC2,P,I,B
acute liver injury,quinine,36312568,Blood alkaline phosphatase increased,PT,21604897,quinine,ATC 5th,NA,NA,NA,1760616,Quinine,Ingredient,PC,PC2,P,II,A
acute liver injury,domperidone,36312568,Blood alkaline phosphatase increased,PT,21600486,domperidone,ATC 5th,NA,NA,NA,19037833,Domperidone,Ingredient,NC,NC2,N,V,NA
acute liver injury,fluticasone,36312568,Blood alkaline phosphatase increased,PT,21603288,fluticasone,ATC 5th,NA,NA,NA,1149380,fluticasone,Ingredient,NC,NC2,N,V,NA
acute liver injury,loperamide,36312568,Blood alkaline phosphatase increased,PT,21600646,loperamide,ATC 5th,NA,NA,NA,991876,Loperamide,Ingredient,NC,NC2,N,V,NA
acute liver injury,clarithromycin,36312566,Blood alkaline phosphatase abnormal,PT,21602977,clarithromycin,ATC 5th,NA,NA,NA,1750500,Clarithromycin,Ingredient,PC,PC2,P,II,B
acute liver injury,flucloxacillin,36312566,Blood alkaline phosphatase abnormal,PT,21602857,flucloxacillin,ATC 5th,NA,NA,NA,19054936,Floxacillin,Ingredient,PC,PC2,P,II,A
acute liver injury,ibuprofen,36312566,Blood alkaline phosphatase abnormal,PT,21603967,ibuprofen,ATC 5th,NA,NA,NA,1177480,Ibuprofen,Ingredient,PC,PC2,P,II,A
acute liver injury,isoniazid,36312566,Blood alkaline phosphatase abnormal,PT,21603103,isoniazid,ATC 5th,NA,NA,NA,1782521,isoniazid,Ingredient,PC,PC2,P,I,B
acute liver injury,lopinavir,36312566,Blood alkaline phosphatase abnormal,PT,43534798,lopinavir and ritonavir,ATC 5th,NA,NA,NA,NA,NA,NA,PC,PC2,P,I,A
acute liver injury,mebendazole,36312566,Blood alkaline phosphatase abnormal,PT,21604941,mebendazole,ATC 5th,NA,NA,NA,1794280,Mebendazole,Ingredient,PC,PC2,P,I,B
acute liver injury,quinine,36312566,Blood alkaline phosphatase abnormal,PT,21604897,quinine,ATC 5th,NA,NA,NA,1760616,Quinine,Ingredient,PC,PC2,P,II,A
acute liver injury,domperidone,36312566,Blood alkaline phosphatase abnormal,PT,21600486,domperidone,ATC 5th,NA,NA,NA,19037833,Domperidone,Ingredient,NC,NC2,N,V,NA
acute liver injury,fluticasone,36312566,Blood alkaline phosphatase abnormal,PT,21603288,fluticasone,ATC 5th,NA,NA,NA,1149380,fluticasone,Ingredient,NC,NC2,N,V,NA
acute liver injury,loperamide,36312566,Blood alkaline phosphatase abnormal,PT,21600646,loperamide,ATC 5th,NA,NA,NA,991876,Loperamide,Ingredient,NC,NC2,N,V,NA
acute liver injury,clarithromycin,35909628,Mixed liver injury,PT,21602977,clarithromycin,ATC 5th,NA,NA,NA,1750500,Clarithromycin,Ingredient,PC,PC2,P,II,B
acute liver injury,flucloxacillin,35909628,Mixed liver injury,PT,21602857,flucloxacillin,ATC 5th,NA,NA,NA,19054936,Floxacillin,Ingredient,PC,PC2,P,II,A
acute liver injury,ibuprofen,35909628,Mixed liver injury,PT,21603967,ibuprofen,ATC 5th,NA,NA,NA,1177480,Ibuprofen,Ingredient,PC,PC2,P,II,A
acute liver injury,isoniazid,35909628,Mixed liver injury,PT,21603103,isoniazid,ATC 5th,NA,NA,NA,1782521,isoniazid,Ingredient,PC,PC2,P,I,B
acute liver injury,lopinavir,35909628,Mixed liver injury,PT,43534798,lopinavir and ritonavir,ATC 5th,NA,NA,NA,NA,NA,NA,PC,PC2,P,I,A
acute liver injury,mebendazole,35909628,Mixed liver injury,PT,21604941,mebendazole,ATC 5th,NA,NA,NA,1794280,Mebendazole,Ingredient,PC,PC2,P,I,B
acute liver injury,quinine,35909628,Mixed liver injury,PT,21604897,quinine,ATC 5th,NA,NA,NA,1760616,Quinine,Ingredient,PC,PC2,P,II,A
acute liver injury,domperidone,35909628,Mixed liver injury,PT,21600486,domperidone,ATC 5th,NA,NA,NA,19037833,Domperidone,Ingredient,NC,NC2,N,V,NA
acute liver injury,fluticasone,35909628,Mixed liver injury,PT,21603288,fluticasone,ATC 5th,NA,NA,NA,1149380,fluticasone,Ingredient,NC,NC2,N,V,NA
acute liver injury,loperamide,35909628,Mixed liver injury,PT,21600646,loperamide,ATC 5th,NA,NA,NA,991876,Loperamide,Ingredient,NC,NC2,N,V,NA
acute liver injury,clarithromycin,35909503,Liver injury,PT,21602977,clarithromycin,ATC 5th,193355,Injury of liver,Clinical Finding,1750500,Clarithromycin,Ingredient,PC,PC2,P,II,B
acute liver injury,flucloxacillin,35909503,Liver injury,PT,21602857,flucloxacillin,ATC 5th,193355,Injury of liver,Clinical Finding,19054936,Floxacillin,Ingredient,PC,PC2,P,II,A
acute liver injury,ibuprofen,35909503,Liver injury,PT,21603967,ibuprofen,ATC 5th,193355,Injury of liver,Clinical Finding,1177480,Ibuprofen,Ingredient,PC,PC2,P,II,A
acute liver injury,isoniazid,35909503,Liver injury,PT,21603103,isoniazid,ATC 5th,193355,Injury of liver,Clinical Finding,1782521,isoniazid,Ingredient,PC,PC2,P,I,B
acute liver injury,lopinavir,35909503,Liver injury,PT,43534798,lopinavir and ritonavir,ATC 5th,193355,Injury of liver,Clinical Finding,NA,NA,NA,PC,PC2,P,I,A
acute liver injury,mebendazole,35909503,Liver injury,PT,21604941,mebendazole,ATC 5th,193355,Injury of liver,Clinical Finding,1794280,Mebendazole,Ingredient,PC,PC2,P,I,B
acute liver injury,quinine,35909503,Liver injury,PT,21604897,quinine,ATC 5th,193355,Injury of liver,Clinical Finding,1760616,Quinine,Ingredient,PC,PC2,P,II,A
acute liver injury,domperidone,35909503,Liver injury,PT,21600486,domperidone,ATC 5th,193355,Injury of liver,Clinical Finding,19037833,Domperidone,Ingredient,NC,NC2,N,V,NA
acute liver injury,fluticasone,35909503,Liver injury,PT,21603288,fluticasone,ATC 5th,193355,Injury of liver,Clinical Finding,1149380,fluticasone,Ingredient,NC,NC2,N,V,NA
acute liver injury,loperamide,35909503,Liver injury,PT,21600646,loperamide,ATC 5th,193355,Injury of liver,Clinical Finding,991876,Loperamide,Ingredient,NC,NC2,N,V,NA
acute liver injury,clarithromycin,36313543,Bilirubin conjugated abnormal,PT,21602977,clarithromycin,ATC 5th,NA,NA,NA,1750500,Clarithromycin,Ingredient,PC,PC2,P,II,B
acute liver injury,flucloxacillin,36313543,Bilirubin conjugated abnormal,PT,21602857,flucloxacillin,ATC 5th,NA,NA,NA,19054936,Floxacillin,Ingredient,PC,PC2,P,II,A
acute liver injury,ibuprofen,36313543,Bilirubin conjugated abnormal,PT,21603967,ibuprofen,ATC 5th,NA,NA,NA,1177480,Ibuprofen,Ingredient,PC,PC2,P,II,A
acute liver injury,isoniazid,36313543,Bilirubin conjugated abnormal,PT,21603103,isoniazid,ATC 5th,NA,NA,NA,1782521,isoniazid,Ingredient,PC,PC2,P,I,B
acute liver injury,lopinavir,36313543,Bilirubin conjugated abnormal,PT,43534798,lopinavir and ritonavir,ATC 5th,NA,NA,NA,NA,NA,NA,PC,PC2,P,I,A
acute liver injury,mebendazole,36313543,Bilirubin conjugated abnormal,PT,21604941,mebendazole,ATC 5th,NA,NA,NA,1794280,Mebendazole,Ingredient,PC,PC2,P,I,B
acute liver injury,quinine,36313543,Bilirubin conjugated abnormal,PT,21604897,quinine,ATC 5th,NA,NA,NA,1760616,Quinine,Ingredient,PC,PC2,P,II,A
acute liver injury,domperidone,36313543,Bilirubin conjugated abnormal,PT,21600486,domperidone,ATC 5th,NA,NA,NA,19037833,Domperidone,Ingredient,NC,NC2,N,V,NA
acute liver injury,fluticasone,36313543,Bilirubin conjugated abnormal,PT,21603288,fluticasone,ATC 5th,NA,NA,NA,1149380,fluticasone,Ingredient,NC,NC2,N,V,NA
acute liver injury,loperamide,36313543,Bilirubin conjugated abnormal,PT,21600646,loperamide,ATC 5th,NA,NA,NA,991876,Loperamide,Ingredient,NC,NC2,N,V,NA
acute liver injury,clarithromycin,35909606,Cholestatic liver injury,PT,21602977,clarithromycin,ATC 5th,NA,NA,NA,1750500,Clarithromycin,Ingredient,PC,PC2,P,II,B
acute liver injury,flucloxacillin,35909606,Cholestatic liver injury,PT,21602857,flucloxacillin,ATC 5th,NA,NA,NA,19054936,Floxacillin,Ingredient,PC,PC2,P,II,A
acute liver injury,ibuprofen,35909606,Cholestatic liver injury,PT,21603967,ibuprofen,ATC 5th,NA,NA,NA,1177480,Ibuprofen,Ingredient,PC,PC2,P,II,A
acute liver injury,isoniazid,35909606,Cholestatic liver injury,PT,21603103,isoniazid,ATC 5th,NA,NA,NA,1782521,isoniazid,Ingredient,PC,PC2,P,I,B
acute liver injury,lopinavir,35909606,Cholestatic liver injury,PT,43534798,lopinavir and ritonavir,ATC 5th,NA,NA,NA,NA,NA,NA,PC,PC2,P,I,A
acute liver injury,mebendazole,35909606,Cholestatic liver injury,PT,21604941,mebendazole,ATC 5th,NA,NA,NA,1794280,Mebendazole,Ingredient,PC,PC2,P,I,B
acute liver injury,quinine,35909606,Cholestatic liver injury,PT,21604897,quinine,ATC 5th,NA,NA,NA,1760616,Quinine,Ingredient,PC,PC2,P,II,A
acute liver injury,domperidone,35909606,Cholestatic liver injury,PT,21600486,domperidone,ATC 5th,NA,NA,NA,19037833,Domperidone,Ingredient,NC,NC2,N,V,NA
acute liver injury,fluticasone,35909606,Cholestatic liver injury,PT,21603288,fluticasone,ATC 5th,NA,NA,NA,1149380,fluticasone,Ingredient,NC,NC2,N,V,NA
acute liver injury,loperamide,35909606,Cholestatic liver injury,PT,21600646,loperamide,ATC 5th,NA,NA,NA,991876,Loperamide,Ingredient,NC,NC2,N,V,NA
acute liver injury,clarithromycin,42889492,Acute yellow liver atrophy,PT,21602977,clarithromycin,ATC 5th,NA,NA,NA,1750500,Clarithromycin,Ingredient,PC,PC2,P,II,B
acute liver injury,flucloxacillin,42889492,Acute yellow liver atrophy,PT,21602857,flucloxacillin,ATC 5th,NA,NA,NA,19054936,Floxacillin,Ingredient,PC,PC2,P,II,A
acute liver injury,ibuprofen,42889492,Acute yellow liver atrophy,PT,21603967,ibuprofen,ATC 5th,NA,NA,NA,1177480,Ibuprofen,Ingredient,PC,PC2,P,II,A
acute liver injury,isoniazid,42889492,Acute yellow liver atrophy,PT,21603103,isoniazid,ATC 5th,NA,NA,NA,1782521,isoniazid,Ingredient,PC,PC2,P,I,B
acute liver injury,lopinavir,42889492,Acute yellow liver atrophy,PT,43534798,lopinavir and ritonavir,ATC 5th,NA,NA,NA,NA,NA,NA,PC,PC2,P,I,A
acute liver injury,mebendazole,42889492,Acute yellow liver atrophy,PT,21604941,mebendazole,ATC 5th,NA,NA,NA,1794280,Mebendazole,Ingredient,PC,PC2,P,I,B
acute liver injury,quinine,42889492,Acute yellow liver atrophy,PT,21604897,quinine,ATC 5th,NA,NA,NA,1760616,Quinine,Ingredient,PC,PC2,P,II,A
acute liver injury,domperidone,42889492,Acute yellow liver atrophy,PT,21600486,domperidone,ATC 5th,NA,NA,NA,19037833,Domperidone,Ingredient,NC,NC2,N,V,NA
acute liver injury,fluticasone,42889492,Acute yellow liver atrophy,PT,21603288,fluticasone,ATC 5th,NA,NA,NA,1149380,fluticasone,Ingredient,NC,NC2,N,V,NA
acute liver injury,loperamide,42889492,Acute yellow liver atrophy,PT,21600646,loperamide,ATC 5th,NA,NA,NA,991876,Loperamide,Ingredient,NC,NC2,N,V,NA
acute liver injury,clarithromycin,42889495,Drug-induced liver injury,PT,21602977,clarithromycin,ATC 5th,NA,NA,NA,1750500,Clarithromycin,Ingredient,PC,PC2,P,II,B
acute liver injury,flucloxacillin,42889495,Drug-induced liver injury,PT,21602857,flucloxacillin,ATC 5th,NA,NA,NA,19054936,Floxacillin,Ingredient,PC,PC2,P,II,A
acute liver injury,ibuprofen,42889495,Drug-induced liver injury,PT,21603967,ibuprofen,ATC 5th,NA,NA,NA,1177480,Ibuprofen,Ingredient,PC,PC2,P,II,A
acute liver injury,isoniazid,42889495,Drug-induced liver injury,PT,21603103,isoniazid,ATC 5th,NA,NA,NA,1782521,isoniazid,Ingredient,PC,PC2,P,I,B
acute liver injury,lopinavir,42889495,Drug-induced liver injury,PT,43534798,lopinavir and ritonavir,ATC 5th,NA,NA,NA,NA,NA,NA,PC,PC2,P,I,A
acute liver injury,mebendazole,42889495,Drug-induced liver injury,PT,21604941,mebendazole,ATC 5th,NA,NA,NA,1794280,Mebendazole,Ingredient,PC,PC2,P,I,B
acute liver injury,quinine,42889495,Drug-induced liver injury,PT,21604897,quinine,ATC 5th,NA,NA,NA,1760616,Quinine,Ingredient,PC,PC2,P,II,A
acute liver injury,domperidone,42889495,Drug-induced liver injury,PT,21600486,domperidone,ATC 5th,NA,NA,NA,19037833,Domperidone,Ingredient,NC,NC2,N,V,NA
acute liver injury,fluticasone,42889495,Drug-induced liver injury,PT,21603288,fluticasone,ATC 5th,NA,NA,NA,1149380,fluticasone,Ingredient,NC,NC2,N,V,NA
acute liver injury,loperamide,42889495,Drug-induced liver injury,PT,21600646,loperamide,ATC 5th,NA,NA,NA,991876,Loperamide,Ingredient,NC,NC2,N,V,NA
agranulocytosis,mebendazole,35104874,Agranulocytosis,PT,21604941,mebendazole,ATC 5th,440689,Agranulocytosis,Clinical Finding,1794280,Mebendazole,Ingredient,PC,PC2,P,II,A
agranulocytosis,quinine,35104874,Agranulocytosis,PT,21604897,quinine,ATC 5th,440689,Agranulocytosis,Clinical Finding,1760616,Quinine,Ingredient,PC,PC1,P,II,A
agranulocytosis,cyproterone,35104874,Agranulocytosis,PT,21602615,cyproterone,ATC 5th,440689,Agranulocytosis,Clinical Finding,19010792,Cyproterone,Ingredient,NC,NC2,N,V,NA
agranulocytosis,domperidone,35104874,Agranulocytosis,PT,21600486,domperidone,ATC 5th,440689,Agranulocytosis,Clinical Finding,19037833,Domperidone,Ingredient,NC,NC2,N,V,NA
